safe_anchor,page_rank,https_token,ratio_nullHyperlinks,nb_extCSS,links_in_tags,phish_hints,ratio_intRedirection,length_words_raw,ratio_extRedirection,google_index,ratio_extMedia,ratio_intHyperlinks,domain_registration_length,length_hostname,ip,longest_words_raw,avg_words_raw,avg_word_host,ratio_intMedia,longest_word_host,dns_record,ratio_extErrors,nb_hyperlinks,ratio_extHyperlinks,longest_word_path,length_url,ratio_intErrors,avg_word_path,domain_in_title,ratio_digits_url,domain_age,ratio_digits_host,url_complexity_score,suspicious_char_count,url_length_category,domain_trust_score,has_ip_flag,redirection_complexity,special_token_flag,subdomain_risk,ext_link_risk,page_deception_score
0.561,6,1,0.082,5,0.602,0,0.087,14,0.49,1,0.276,0.346,2003,29,1,6,7.48,4.53,0.545,15,0,0.47,98,0.663,9,190,0.157,2.99,0,0.455,6339,0.289,13,0,2,4,1,1,1,3,3.439,1
0.579,5,0,0.494,19,0.307,0,0.689,5,0.894,1,0.32,0.631,2193,49,0,15,3.89,9.23,0.6,18,1,0.322,6,0.026,7,66,0.166,4.75,1,0.48,2376,0.37,18,1,1,5,0,5,0,2,2.188,5
0.891,0,0,0.308,8,0.829,1,0.517,28,0.389,1,0.359,0.558,640,42,1,9,6.9,3.15,0.206,8,1,0.178,95,0.545,5,54,0.124,3.48,0,0.027,3334,0.158,20,1,0,4,1,7,1,2,2.591,2
0.732,6,0,0.078,4,0.162,2,0.72,16,0.044,0,0.731,0.474,469,14,0,7,2.38,2.48,0.375,10,1,0.16,13,0.055,9,44,0.165,9.68,0,0.428,1415,0.104,20,2,0,4,0,3,0,4,0.413,1
0.87,1,0,0.312,6,0.984,1,0.017,26,0.903,0,0.047,0.383,2989,25,0,18,4.15,9.06,0.196,18,0,0.372,98,0.298,10,79,0.001,6.54,1,0.31,3792,0.16,18,3,2,2,0,7,0,2,3.072,2
0.734,7,1,0.13,0,0.847,3,0.847,11,0.103,0,0.093,0.447,599,33,0,20,7.02,6.35,0.353,7,0,0.397,88,0.527,3,150,0.187,7.24,1,0.379,5973,0.349,16,2,2,3,0,3,1,2,2.184,1
0.817,8,0,0.302,17,0.973,1,0.201,11,0.668,1,0.555,0.526,873,14,0,9,10.8,9.6,0.698,7,0,0.245,70,0.44,16,44,0.225,4.77,0,0.484,5999,0.224,13,1,0,3,0,0,0,3,2.901,1
0.19,8,1,0.28,14,0.043,2,0.594,3,0.325,1,0.798,0.974,2690,13,0,17,5.92,4.34,0.608,17,1,0.479,1,0.627,18,161,0.016,3.32,0,0.073,5363,0.199,23,2,2,4,0,5,1,7,3.01,0
0.129,0,0,0.217,8,0.257,2,0.345,8,0.983,1,0.987,0.146,2136,18,0,24,6.46,4.61,0.162,15,1,0.318,49,0.804,11,53,0.152,4.81,1,0.348,3103,0.018,11,0,0,4,0,0,0,6,4.696,1
0.671,8,1,0.127,5,0.89,2,0.739,25,0.187,0,0.281,0.445,1658,9,0,21,7.18,3.4,0.171,10,1,0.473,59,0.84,7,242,0.094,8.55,0,0.477,6289,0.356,22,1,2,4,0,4,1,0,3.367,1
0.177,4,0,0.279,14,0.126,1,0.074,28,0.837,0,0.502,0.938,2630,22,0,12,10.94,6.46,0.263,17,1,0.31,48,0.657,17,206,0.362,5.09,1,0.448,1148,0.184,14,0,2,4,0,7,0,0,3.955,0
0.263,1,0,0.044,17,0.511,3,0.642,29,0.258,1,0.554,0.391,197,14,0,15,8.57,3.11,0.772,9,1,0.061,94,0.55,7,189,0.03,7.16,1,0.025,980,0.372,19,0,2,4,0,7,1,5,2.227,1
0.204,1,1,0.121,19,0.258,2,0.092,27,0.912,1,0.154,0.883,2193,40,0,22,3.71,9.86,0.653,5,0,0.425,63,0.33,18,138,0.138,9.59,0,0.228,4332,0.09,14,1,2,2,0,1,1,2,3.239,2
0.643,9,1,0.138,8,0.9,0,0.495,7,0.944,1,0.835,0.45,645,26,0,14,9.35,7.22,0.161,12,1,0.003,19,0.397,17,20,0.434,2.21,1,0.063,1018,0.339,16,1,0,5,0,6,1,0,3.082,1
0.639,1,0,0.117,13,0.418,3,0.147,24,0.835,0,0.952,0.495,2912,47,0,14,5.81,8.27,0.551,11,1,0.319,40,0.193,3,66,0.07,4.29,0,0.436,4796,0.014,12,0,1,2,0,3,0,3,2.568,2
0.735,6,1,0.001,5,0.042,1,0.749,4,0.379,1,0.866,0.14,1149,15,0,13,2.54,2.75,0.671,12,0,0.433,5,0.475,10,222,0.5,3.82,0,0.268,1226,0.307,10,2,2,3,0,5,1,6,2.616,1
0.395,5,1,0.246,17,0.211,1,0.32,6,0.829,1,0.281,0.451,1207,9,0,21,3.39,3.81,0.578,5,0,0.3,13,0.484,15,149,0.108,3.09,0,0.033,3694,0.113,14,2,2,3,0,5,1,3,3.41,2
0.684,2,1,0.269,4,0.355,2,0.102,22,0.313,1,0.528,0.091,1209,53,0,18,4.56,5.35,0.412,14,0,0.155,45,0.592,5,73,0.381,5.37,1,0.315,5459,0.103,12,2,1,3,0,4,1,4,2.557,0
0.653,2,0,0.214,2,0.968,2,0.448,18,0.996,1,0.354,0.77,710,59,0,22,9.4,7.24,0.96,9,1,0.36,73,0.349,17,21,0.498,9.3,0,0.193,1082,0.219,12,1,0,4,0,4,0,4,3.399,2
0.109,8,0,0.49,19,0.015,0,0.835,26,0.145,1,0.104,0.46,2275,36,0,22,4.0,4.36,0.296,11,1,0.277,7,0.917,7,37,0.335,5.57,0,0.325,2442,0.11,24,0,0,5,0,2,1,0,3.318,1
0.67,2,0,0.145,18,0.011,0,0.078,15,0.609,0,0.567,0.144,1541,18,1,9,3.62,8.02,0.899,18,1,0.146,13,0.572,5,23,0.293,8.88,1,0.309,5348,0.081,17,2,0,3,1,5,0,3,3.08,0
0.952,1,0,0.083,1,0.521,3,0.758,28,0.659,1,0.568,0.551,1405,6,0,18,2.87,9.68,0.418,12,0,0.443,40,0.845,14,32,0.147,6.14,0,0.171,4247,0.019,10,1,0,3,0,1,0,4,4.296,0
0.042,5,1,0.396,6,0.789,0,0.026,17,0.829,0,0.69,0.877,2253,37,0,18,10.0,3.49,0.366,4,0,0.377,82,0.083,14,199,0.079,8.36,0,0.162,868,0.334,20,0,2,3,0,6,1,2,2.284,0
0.394,4,1,0.175,1,0.041,1,0.716,12,0.037,1,0.98,0.403,2444,22,0,21,6.76,8.21,0.816,13,1,0.303,36,0.104,14,51,0.025,3.6,1,0.317,419,0.031,19,1,0,5,0,3,1,3,0.689,2
0.633,7,0,0.436,11,0.473,3,0.271,6,0.233,1,0.665,0.947,2000,50,0,22,3.84,3.14,0.408,18,0,0.276,57,0.629,8,213,0.225,8.79,0,0.415,749,0.066,19,2,2,4,0,7,0,6,2.629,0
0.407,4,1,0.129,13,0.765,3,0.574,28,0.546,0,0.887,0.827,2209,59,0,5,7.32,5.35,0.469,15,1,0.14,82,0.915,6,56,0.295,7.84,0,0.181,253,0.372,13,1,1,3,0,3,1,6,3.977,1
0.758,1,0,0.469,6,0.561,3,0.228,24,0.89,1,0.796,0.885,2213,49,0,24,10.34,7.96,0.841,12,1,0.398,67,0.347,18,206,0.344,8.97,0,0.287,6696,0.121,11,0,2,3,0,0,0,4,3.219,1
0.364,8,1,0.171,1,0.943,1,0.115,21,0.047,1,0.466,0.632,652,5,0,10,3.8,6.81,0.29,4,0,0.119,77,0.515,4,56,0.238,6.54,1,0.098,543,0.317,18,2,1,4,0,5,1,0,1.758,2
0.034,9,0,0.478,8,0.23,1,0.419,16,0.133,1,0.373,0.928,1531,7,0,8,6.59,6.62,0.687,7,1,0.396,95,0.006,12,147,0.072,8.44,0,0.379,6799,0.16,16,2,2,5,0,5,0,0,0.68,1
0.804,1,1,0.136,10,0.097,3,0.703,12,0.593,1,0.423,0.812,533,6,0,18,11.39,4.67,0.887,7,1,0.084,30,0.143,4,77,0.09,9.84,0,0.441,6451,0.354,12,1,2,4,0,4,1,0,1.699,1
0.797,2,0,0.103,7,0.968,1,0.862,17,0.427,0,0.111,0.74,480,42,0,20,5.91,3.72,0.9,6,0,0.177,21,0.958,4,70,0.422,9.17,0,0.145,3520,0.229,21,3,1,1,0,0,0,4,3.905,1
0.69,5,0,0.41,10,0.973,1,0.696,24,0.483,0,0.366,0.342,1161,50,0,16,11.74,4.15,0.122,14,0,0.222,56,0.084,10,101,0.149,9.09,1,0.412,5672,0.106,16,2,2,2,0,2,0,1,1.44,1
0.126,1,0,0.452,0,0.755,1,0.622,5,0.108,1,0.32,0.303,2541,33,0,24,4.32,3.19,0.727,16,1,0.203,51,0.044,17,204,0.032,9.8,0,0.403,805,0.179,9,1,2,4,0,4,0,0,0.551,0
0.818,3,0,0.351,4,0.998,2,0.75,4,0.29,0,0.326,0.144,660,32,0,13,3.91,6.33,0.642,17,0,0.16,96,0.156,7,163,0.099,2.18,1,0.295,1884,0.192,18,0,2,2,0,6,1,1,1.208,3
0.562,5,0,0.481,2,0.955,0,0.215,29,0.545,1,0.974,0.013,997,42,0,12,11.88,9.52,0.482,13,1,0.045,75,0.39,19,235,0.415,6.78,1,0.035,2149,0.23,13,1,2,4,0,4,0,2,2.305,0
0.563,6,0,0.263,0,0.491,3,0.752,10,0.105,1,0.899,0.525,2889,9,0,14,11.17,3.58,0.973,15,1,0.191,99,0.394,13,184,0.398,7.43,0,0.466,5959,0.047,9,0,2,4,0,5,0,4,1.583,1
0.088,8,0,0.177,1,0.102,2,0.007,12,0.349,1,0.871,0.478,1937,20,0,9,6.81,6.18,0.496,4,1,0.316,14,0.519,16,26,0.341,3.3,1,0.232,2205,0.312,22,3,0,4,0,2,1,4,2.571,2
0.191,8,0,0.333,2,0.254,2,0.205,10,0.638,1,0.508,0.643,2805,36,1,21,3.65,2.03,0.629,9,1,0.063,53,0.081,14,20,0.45,9.03,0,0.495,4147,0.043,18,2,0,4,1,0,0,2,1.582,0
0.434,1,0,0.014,14,0.717,2,0.523,4,0.228,1,0.198,0.447,250,25,0,23,8.9,4.22,0.499,19,1,0.471,22,0.036,3,45,0.458,8.16,0,0.381,4550,0.366,15,2,0,3,0,1,0,3,1.035,1
0.7,7,0,0.474,6,0.276,0,0.357,17,0.884,1,0.969,0.2,2443,47,0,20,11.65,7.81,1.0,18,0,0.057,59,0.373,8,246,0.444,6.96,0,0.057,4480,0.181,6,1,2,3,0,3,1,2,2.944,1
0.403,0,0,0.02,5,0.897,0,0.536,12,0.801,1,0.117,0.01,2338,58,0,12,8.93,3.27,0.2,9,1,0.36,7,0.984,11,45,0.334,9.59,0,0.176,5348,0.093,9,2,0,4,0,2,0,0,4.914,3
0.404,5,0,0.294,15,0.643,0,0.154,4,0.116,1,0.449,0.285,952,27,0,24,10.37,9.95,0.495,16,0,0.342,8,0.002,18,84,0.489,9.21,1,0.02,6299,0.092,17,1,2,4,0,5,1,3,0.58,1
0.41,9,0,0.153,18,0.915,1,0.99,5,0.774,1,0.592,0.143,631,30,0,11,4.26,9.92,0.512,5,1,0.385,29,0.814,6,188,0.171,3.58,1,0.182,4241,0.15,17,0,2,5,0,6,0,2,4.375,1
0.251,5,1,0.055,11,0.386,0,0.877,12,0.897,1,0.522,0.118,1172,48,0,9,11.19,8.93,0.531,19,0,0.113,76,0.244,5,115,0.412,5.65,1,0.056,1828,0.265,8,0,2,4,0,5,1,5,2.639,1
0.455,9,0,0.234,13,0.692,3,0.496,26,0.231,1,0.964,0.237,644,40,0,22,8.52,4.28,0.858,12,0,0.101,88,0.884,12,215,0.361,3.02,0,0.279,3531,0.269,14,1,2,3,0,7,1,4,3.215,1
0.833,8,0,0.159,4,0.184,3,0.466,13,0.558,0,0.392,0.215,168,37,1,6,7.0,3.73,0.611,9,1,0.494,29,0.858,17,45,0.464,8.97,0,0.427,4913,0.118,18,0,0,3,1,5,0,5,4.184,1
0.979,8,1,0.264,8,0.773,0,0.121,3,0.77,1,0.023,0.879,872,40,0,24,5.52,2.74,0.645,19,1,0.302,40,0.41,19,74,0.382,4.49,0,0.044,4754,0.128,17,2,1,4,0,4,1,4,3.072,3
0.363,5,0,0.126,15,0.175,3,0.78,18,0.699,0,0.226,0.304,1230,9,0,13,9.72,2.9,0.085,11,1,0.17,80,0.371,5,199,0.402,4.42,1,0.393,5523,0.331,15,2,2,4,0,5,1,2,2.681,0
0.326,3,0,0.133,8,0.805,0,0.66,11,0.242,1,0.568,0.792,1297,28,0,10,10.9,9.75,0.445,17,1,0.474,30,0.614,17,71,0.434,9.61,0,0.248,5902,0.226,15,0,1,5,0,3,1,3,2.8,2
0.458,3,0,0.083,3,0.7,0,0.496,6,0.213,1,0.268,0.608,269,18,0,22,6.4,9.35,0.372,13,1,0.21,51,0.36,18,32,0.098,5.03,1,0.025,6233,0.301,16,0,0,5,0,4,0,4,1.716,2
0.001,8,1,0.392,0,0.534,2,0.606,24,0.949,1,0.299,0.921,1380,24,0,23,4.49,5.89,0.186,14,0,0.246,74,0.684,5,49,0.017,6.51,1,0.458,4885,0.081,16,3,0,3,0,6,1,4,4.196,2
0.211,9,1,0.39,13,0.561,0,0.93,9,0.133,0,0.988,0.782,817,53,0,11,7.04,2.32,0.239,7,1,0.386,15,0.031,7,50,0.462,3.12,0,0.428,2672,0.308,18,0,0,4,0,3,1,2,0.745,0
0.561,0,1,0.284,0,0.261,3,0.81,3,0.924,1,0.368,0.306,1466,51,1,6,7.49,7.19,0.984,15,0,0.467,7,0.994,17,94,0.369,5.84,1,0.412,62,0.272,10,1,2,2,1,3,1,2,5.297,0
0.695,6,1,0.394,10,0.303,3,0.468,25,0.561,0,0.037,0.347,308,53,0,8,3.28,6.28,0.742,13,0,0.286,24,0.357,17,145,0.188,9.51,1,0.08,5332,0.289,15,0,2,2,0,1,1,0,2.479,2
0.409,4,0,0.087,10,0.504,2,0.335,11,0.115,1,0.0,0.909,2316,59,0,22,4.05,8.64,0.071,18,1,0.478,19,0.608,6,67,0.464,6.48,1,0.356,1832,0.363,17,2,1,5,0,2,0,3,2.532,1
0.378,0,0,0.409,2,0.228,2,0.297,19,0.775,0,0.726,0.013,467,44,0,11,5.04,8.9,0.962,18,1,0.471,2,0.387,9,73,0.279,9.2,0,0.37,1070,0.006,18,1,1,3,0,2,0,2,3.182,1
0.777,8,0,0.311,18,0.199,2,0.458,15,0.206,1,0.079,0.756,2091,26,0,11,2.52,7.31,0.691,15,1,0.416,4,0.507,7,66,0.145,9.24,0,0.451,2711,0.184,11,0,1,4,0,2,1,3,2.349,2
0.438,7,0,0.292,3,0.434,2,0.552,12,0.477,1,0.405,0.998,1949,6,1,18,3.18,9.54,0.732,16,1,0.329,61,0.304,3,189,0.107,6.51,0,0.096,4110,0.173,10,2,2,4,1,4,0,2,2.195,1
0.502,2,0,0.315,6,0.19,2,0.596,4,0.157,0,0.628,0.269,1996,52,0,10,10.16,4.82,0.386,12,0,0.26,25,0.382,5,41,0.301,6.46,1,0.008,4132,0.199,13,3,0,1,0,7,0,4,1.72,1
0.677,5,0,0.15,6,0.833,2,0.907,18,0.507,1,0.841,0.64,137,10,0,22,4.32,4.76,0.371,8,1,0.483,24,0.926,7,153,0.29,2.88,0,0.459,2460,0.139,20,2,2,4,0,7,1,3,4.275,2
0.958,0,0,0.32,0,0.658,1,0.358,14,0.747,1,0.977,0.206,1289,8,0,17,10.95,5.48,0.24,5,0,0.493,21,0.406,18,53,0.183,6.19,1,0.217,1484,0.252,14,2,0,3,0,7,1,4,3.205,5
0.752,8,1,0.315,8,0.398,3,0.469,14,0.1,1,0.703,0.163,2310,29,0,9,3.66,6.38,0.085,11,0,0.247,87,0.794,11,153,0.079,7.19,1,0.19,4339,0.335,13,1,2,4,0,6,1,1,2.829,2
0.468,6,1,0.278,18,0.329,3,0.603,25,0.479,0,0.178,0.924,222,48,0,8,11.76,2.08,0.02,15,1,0.354,72,0.104,6,125,0.3,9.43,0,0.345,4348,0.017,14,2,2,4,0,4,1,5,1.624,2
0.075,3,0,0.211,7,0.826,3,0.498,11,0.053,1,0.064,0.027,605,43,1,19,2.69,4.53,0.722,12,1,0.323,74,0.156,16,170,0.323,8.62,1,0.24,2085,0.226,17,1,2,5,1,5,0,6,0.897,1
0.367,7,0,0.075,10,0.697,1,0.035,25,0.724,1,0.227,0.699,1114,12,0,6,6.59,4.0,0.1,11,1,0.205,98,0.917,13,218,0.06,3.5,1,0.153,5010,0.306,12,1,2,5,0,3,1,2,4.404,1
0.355,1,1,0.47,2,0.567,0,0.674,21,0.137,0,0.808,0.702,2558,59,0,14,2.71,5.78,0.224,10,1,0.188,14,0.528,5,187,0.273,6.18,1,0.275,4915,0.108,21,2,2,3,0,5,1,2,2.046,1
0.843,3,1,0.17,16,0.02,0,0.822,14,0.333,1,0.04,0.222,374,32,0,20,7.14,8.4,0.759,8,1,0.152,41,0.59,15,150,0.24,6.74,0,0.077,2442,0.329,12,0,2,4,0,4,1,3,2.588,0
0.382,1,0,0.248,5,0.452,1,0.239,28,0.869,1,0.779,0.13,1994,50,1,17,7.83,3.79,0.205,5,1,0.172,34,0.152,6,188,0.355,7.09,0,0.157,2983,0.39,14,1,2,4,1,3,0,5,2.366,3
0.414,6,0,0.259,16,0.309,0,0.285,10,0.371,0,0.3,0.659,1099,22,1,11,6.88,7.39,0.56,19,1,0.427,77,0.807,4,153,0.325,2.16,1,0.003,1631,0.373,14,2,2,4,1,2,0,3,3.59,0
0.032,4,1,0.29,9,0.325,0,0.17,5,0.189,1,0.29,0.787,1808,29,0,23,3.86,4.19,0.638,11,1,0.104,1,0.325,19,77,0.237,7.51,1,0.203,4718,0.07,16,0,2,5,0,5,1,0,1.457,2
0.44,0,1,0.117,4,0.151,0,0.435,5,0.014,0,0.461,0.113,2298,56,1,9,5.09,9.68,0.198,4,1,0.493,23,0.387,10,184,0.183,5.31,0,0.029,3702,0.325,9,2,2,2,1,4,1,6,1.682,2
0.441,6,1,0.086,13,0.862,0,0.425,21,0.704,1,0.015,0.539,2629,49,0,5,8.65,8.97,0.979,18,1,0.031,87,0.015,10,67,0.475,9.06,1,0.249,4150,0.394,11,1,1,4,0,6,1,0,1.484,1
0.595,7,0,0.154,15,0.528,2,0.629,26,0.133,1,0.39,0.564,1232,27,0,18,7.45,4.82,0.83,19,0,0.464,56,0.58,19,169,0.235,2.47,0,0.169,2855,0.11,20,1,2,3,0,6,0,4,2.47,1
0.643,7,1,0.101,5,0.369,3,0.269,5,0.014,1,0.583,0.157,1106,31,0,8,9.53,7.99,0.694,16,1,0.117,97,0.678,7,230,0.162,8.5,1,0.134,5827,0.333,18,0,2,5,0,2,1,2,2.179,1
0.027,5,1,0.072,5,0.959,1,0.529,27,0.069,1,0.857,0.494,2571,6,0,6,3.0,7.48,0.27,19,1,0.262,77,0.725,5,188,0.355,8.07,0,0.409,404,0.378,17,1,2,5,0,0,1,1,2.575,2
0.183,3,0,0.079,2,0.294,0,0.206,29,0.833,1,0.685,0.425,2407,38,0,8,3.36,3.68,0.058,8,1,0.024,53,0.664,9,144,0.156,6.68,0,0.242,3420,0.347,20,1,2,4,0,2,1,8,3.682,2
0.573,4,1,0.173,3,0.154,0,0.53,16,0.841,0,0.502,0.848,576,27,0,22,3.68,9.06,0.246,10,1,0.414,29,0.418,10,75,0.039,3.86,1,0.077,5151,0.14,14,1,1,4,0,4,1,4,3.35,4
0.082,3,0,0.41,18,0.975,3,0.351,28,0.405,1,0.016,0.292,1907,20,0,24,3.39,7.25,0.298,4,1,0.375,53,0.029,10,76,0.352,4.25,0,0.331,5795,0.127,8,0,2,5,0,4,0,2,1.272,2
0.536,4,0,0.268,0,0.542,1,0.813,7,0.344,1,0.951,0.454,168,29,0,11,4.7,3.41,0.181,16,0,0.231,12,0.528,14,180,0.432,7.0,0,0.071,3297,0.149,13,0,2,4,0,0,0,4,2.503,1
0.525,6,1,0.167,18,0.828,0,0.999,11,0.914,1,0.377,0.614,858,22,0,17,7.68,8.46,0.392,15,0,0.435,9,0.508,15,143,0.461,2.93,0,0.306,5069,0.159,13,1,2,3,0,2,1,6,3.787,2
0.992,3,1,0.239,10,0.835,2,0.388,5,0.189,1,0.513,0.067,1635,42,0,14,4.22,8.21,0.643,7,1,0.049,8,0.335,19,38,0.231,4.24,0,0.238,4253,0.262,18,2,0,4,0,5,1,3,1.432,1
0.514,0,0,0.206,13,0.891,3,0.034,13,0.857,1,0.888,0.13,804,44,0,12,5.7,2.23,0.216,12,1,0.397,99,0.827,15,144,0.285,4.1,0,0.316,5990,0.121,17,2,2,4,0,2,1,0,4.592,0
0.304,5,1,0.361,5,0.849,3,0.764,8,0.199,1,0.456,0.517,2972,55,0,22,3.48,9.31,0.266,12,1,0.13,38,0.142,6,40,0.404,5.7,0,0.315,549,0.274,15,1,0,5,0,3,1,2,0.954,2
0.407,2,0,0.098,16,0.677,1,0.51,13,0.247,1,0.345,0.527,1171,38,0,21,8.18,8.13,0.456,16,0,0.047,44,0.292,11,42,0.033,6.53,0,0.419,3144,0.289,14,0,0,3,0,6,0,6,1.417,0
0.595,9,0,0.317,4,0.317,1,0.5,3,0.016,1,0.798,0.476,2369,37,0,11,5.74,6.15,0.179,15,1,0.386,25,0.115,6,27,0.308,4.66,1,0.051,4682,0.208,13,0,0,5,0,7,0,3,0.763,0
0.729,2,1,0.106,7,0.484,1,0.469,18,0.44,1,0.089,0.715,2167,34,1,20,5.49,8.18,0.739,5,0,0.495,28,0.444,7,143,0.247,6.93,0,0.185,2040,0.173,21,2,2,3,1,7,1,2,2.707,1
0.8,8,1,0.014,9,0.595,3,0.06,16,0.801,1,0.332,0.546,1674,19,0,20,8.02,5.06,0.934,13,1,0.243,19,0.885,13,42,0.463,9.04,0,0.25,3996,0.374,12,1,0,5,0,4,1,5,4.5,1
0.942,0,1,0.016,5,0.109,2,0.593,29,0.928,0,0.18,0.902,1578,35,0,11,5.41,3.77,0.411,5,1,0.407,35,0.06,4,72,0.483,7.31,0,0.094,6471,0.021,18,2,1,3,0,3,1,4,2.443,0
0.363,1,1,0.433,2,0.497,0,0.099,4,0.545,1,0.71,0.166,2211,53,0,7,11.93,7.89,0.472,11,0,0.343,8,0.221,8,116,0.418,5.88,1,0.492,3736,0.191,12,0,2,2,0,3,1,6,2.096,5
0.703,2,0,0.155,1,0.243,2,0.728,29,0.912,1,0.783,0.486,2622,41,0,14,9.41,6.77,0.176,18,1,0.449,65,0.581,11,62,0.42,2.97,1,0.385,4823,0.308,8,1,1,3,0,3,0,0,4.016,0
0.225,9,0,0.353,9,0.279,2,0.223,7,0.038,1,0.55,0.438,1532,33,1,16,10.71,6.21,0.339,19,0,0.299,92,0.819,15,198,0.346,2.64,1,0.473,1421,0.214,14,3,2,4,1,2,0,3,2.832,0
0.756,1,1,0.158,17,0.609,0,0.437,18,0.221,0,0.125,0.699,401,47,0,21,6.11,7.05,0.888,12,1,0.044,40,0.399,6,152,0.45,2.03,1,0.206,6677,0.382,15,3,2,2,0,2,1,3,1.683,2
0.654,6,0,0.291,13,0.721,2,0.456,15,0.263,1,0.218,0.325,762,20,0,22,8.56,2.48,0.263,18,1,0.251,39,0.606,18,105,0.215,6.0,1,0.17,1284,0.304,17,2,2,5,0,3,0,2,2.595,1
0.593,8,1,0.269,17,0.629,0,0.522,18,0.177,0,0.069,0.598,559,44,0,23,5.35,4.84,0.075,9,1,0.237,79,0.641,15,26,0.43,4.77,0,0.212,150,0.257,11,1,0,2,0,5,1,3,2.514,1
0.911,1,0,0.069,7,0.807,3,0.057,11,0.094,1,0.6,0.857,1772,31,0,19,10.33,5.35,0.879,12,0,0.39,25,0.882,18,20,0.033,8.39,0,0.221,3420,0.156,12,2,0,2,0,0,0,5,3.224,0
0.237,2,1,0.308,11,0.979,1,0.92,29,0.282,1,0.42,0.997,872,50,0,17,8.39,5.12,0.836,11,0,0.268,98,0.842,10,84,0.054,5.92,1,0.366,3749,0.367,11,1,2,3,0,2,1,1,3.358,1
0.88,8,0,0.121,15,0.653,2,0.39,28,0.834,1,0.915,0.211,1268,24,0,6,7.41,5.58,0.638,14,1,0.467,51,0.249,10,47,0.143,7.2,0,0.058,3346,0.277,18,0,0,5,0,3,0,6,2.882,3
0.688,7,1,0.023,10,0.514,2,0.741,14,0.363,0,0.544,0.317,1003,55,0,13,2.61,7.18,0.715,3,1,0.433,82,0.854,13,242,0.165,5.8,0,0.193,2880,0.33,10,1,2,3,0,4,1,2,3.721,0
0.391,0,1,0.036,1,0.509,2,0.648,28,0.788,1,0.92,0.092,1900,38,0,24,6.99,3.5,0.366,12,1,0.08,79,0.306,3,142,0.378,2.58,1,0.487,899,0.204,9,1,2,3,0,5,1,4,2.574,2
0.054,9,1,0.493,0,0.68,3,0.998,5,0.062,0,0.956,0.287,1385,18,0,9,5.6,5.65,0.625,15,1,0.12,71,0.968,19,236,0.173,8.79,0,0.134,941,0.365,12,4,2,4,0,2,1,7,3.148,3
0.691,0,0,0.047,17,0.955,1,0.56,14,0.801,0,0.663,0.2,719,13,0,13,5.87,5.62,0.368,3,1,0.499,43,0.234,8,193,0.209,2.02,1,0.093,1919,0.253,23,1,2,2,0,4,0,6,2.803,0
0.244,0,1,0.1,1,0.879,0,0.577,11,0.032,1,0.044,0.952,1614,31,0,24,10.15,8.16,0.244,14,1,0.291,29,0.076,4,192,0.009,3.69,1,0.361,5892,0.284,22,1,2,4,0,5,1,4,0.583,0
0.046,8,0,0.493,14,0.228,1,0.006,17,0.744,1,0.373,0.262,1660,31,1,13,10.63,3.22,0.029,15,1,0.346,53,0.657,5,174,0.0,8.64,0,0.009,2467,0.009,12,2,2,5,1,7,0,3,3.805,1
0.743,0,0,0.015,2,0.942,0,0.861,7,0.051,1,0.755,0.809,2080,23,0,7,2.37,6.93,0.926,17,1,0.148,63,0.404,15,73,0.468,6.56,0,0.052,3193,0.155,13,2,1,4,0,2,0,3,1.462,0
0.073,0,1,0.16,1,0.429,2,0.841,27,0.06,1,0.749,0.827,2576,16,0,5,9.45,4.84,0.285,16,1,0.245,1,0.447,17,71,0.133,9.67,0,0.146,1766,0.275,13,1,1,4,0,4,1,2,1.706,1
0.191,3,0,0.2,5,0.315,1,0.254,15,0.639,1,0.669,0.486,2164,38,0,10,3.83,7.49,0.005,5,1,0.063,51,0.464,10,28,0.075,5.79,0,0.179,4592,0.322,17,0,0,5,0,7,0,1,2.733,5
0.649,8,0,0.119,4,0.13,3,0.603,11,0.499,1,0.771,0.644,2277,39,1,11,5.5,5.94,0.992,10,0,0.063,41,0.933,6,210,0.395,6.54,1,0.232,4235,0.071,21,2,2,4,1,2,0,3,3.86,4
0.345,8,1,0.002,12,0.88,0,0.184,15,0.543,0,0.086,0.416,597,17,0,15,9.34,3.94,0.018,4,0,0.449,75,0.079,6,32,0.438,2.05,1,0.366,5760,0.277,12,0,0,3,0,6,1,3,1.772,0
0.264,7,1,0.338,10,0.245,0,0.749,13,0.001,1,0.87,0.85,920,6,0,15,3.23,3.46,0.393,4,1,0.216,32,0.826,11,33,0.305,2.67,1,0.41,5200,0.333,11,1,0,4,0,4,1,2,2.696,2
0.961,2,1,0.05,0,0.058,3,0.239,15,0.063,1,0.374,0.914,2486,33,0,6,4.14,6.31,0.918,16,1,0.32,41,0.733,15,111,0.383,6.06,0,0.469,2706,0.133,13,2,2,3,0,1,1,6,2.645,1
0.018,0,0,0.008,15,0.919,2,0.366,29,0.681,1,0.16,0.822,2667,31,0,23,10.48,7.49,0.279,7,1,0.284,62,0.017,16,30,0.149,4.23,0,0.143,202,0.245,13,2,0,3,0,2,0,4,1.697,3
0.495,9,0,0.011,0,0.142,0,0.21,18,0.002,1,0.876,0.55,900,50,0,6,3.99,2.19,0.911,8,1,0.102,16,0.043,10,31,0.055,8.73,1,0.464,3338,0.366,16,1,0,5,0,3,0,0,0.235,3
